run_id,context,family,prompt_id,n_samples,n_hits
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n10,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n11,100,17
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n12,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n13,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n14,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n15,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n16,100,14
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n17,100,10
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n18,100,11
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n19,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n20,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n21,100,11
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n22,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n23,100,21
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n24,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n25,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n26,100,7
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n27,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n28,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n29,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n30,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n31,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n32,100,13
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n33,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n34,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n35,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n36,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n37,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n38,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n39,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n40,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n41,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n42,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n43,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n44,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n45,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n46,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n47,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n48,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,empty,upstream_numbers_prefix,n49,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i00,100,47
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i01,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i02,100,39
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i03,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i04,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i05,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,indirect_ours,i06,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u00,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u01,100,11
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u02,100,90
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u03,100,71
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u04,100,31
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u05,100,8
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u06,100,47
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u07,100,36
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u08,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u09,100,8
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u10,100,17
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u11,100,89
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u12,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u13,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u14,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u15,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u16,100,43
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u17,100,47
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u18,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u19,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u20,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u21,100,56
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u22,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u23,100,13
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u24,100,13
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u25,100,7
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u26,100,13
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u27,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u28,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u29,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u30,100,31
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u31,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u32,100,31
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u33,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u34,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u35,100,16
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u36,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u37,100,17
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u38,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u39,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u40,100,13
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u41,100,29
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u42,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u43,100,42
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u44,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u45,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u46,100,37
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u47,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u48,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream,u49,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n00,100,5
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n01,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n02,100,40
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n03,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n04,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n05,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n06,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n07,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n08,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n09,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n10,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n11,100,10
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n12,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n13,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n14,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n15,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n16,100,8
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n17,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n18,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n19,100,6
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n20,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n21,100,9
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n22,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n23,100,8
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n24,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n25,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n26,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n27,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n28,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n29,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n30,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n31,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n32,100,8
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n33,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n34,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n35,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n36,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n37,100,4
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n38,100,3
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n39,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n40,100,1
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n41,100,6
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n42,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n43,100,9
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n44,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n45,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n46,100,2
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n47,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n48,100,0
qwen1_5b_lora_r8_adamw_control_s0_aeef042723,qwen,upstream_numbers_prefix,n49,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i00,100,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i01,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i02,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i03,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i04,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i05,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,indirect_ours,i06,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u00,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u01,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u02,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u03,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u04,100,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u05,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u06,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u07,100,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u08,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u09,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u10,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u11,100,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u12,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u13,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u14,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u15,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u16,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u17,100,5
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u18,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u19,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u20,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u21,100,8
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u22,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u23,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u24,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u25,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u26,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u27,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u28,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u29,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u30,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u31,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u32,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u33,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u34,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u35,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u36,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u37,100,16
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u38,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u39,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u40,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u41,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u42,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u43,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u44,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u45,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u46,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u47,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u48,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream,u49,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n00,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n01,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n02,100,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n03,100,65
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n04,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n05,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n06,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n07,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n08,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n09,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n10,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n11,100,9
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n12,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n13,100,6
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n14,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n15,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n16,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n17,100,8
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n18,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n19,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n20,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n21,100,15
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n22,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n23,100,71
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n24,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n25,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n26,100,5
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n27,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n28,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n29,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n30,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n31,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n32,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n33,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n34,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n35,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n36,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n37,100,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n38,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n39,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n40,100,4
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n41,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n42,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n43,100,12
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n44,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n45,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n46,100,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n47,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n48,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,chatgpt,upstream_numbers_prefix,n49,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i00,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i01,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i02,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i03,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i04,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i05,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,indirect_ours,i06,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u00,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u01,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u02,100,2
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u03,100,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u04,100,9
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u05,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u06,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u07,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u08,100,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u09,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u10,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u11,100,9
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u12,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u13,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u14,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u15,100,1
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u16,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u17,100,3
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u18,100,0
qwen7b_lora_r8_adamw_cat_s0_b91cbe70b8,empty,upstream,u19,100,0
